customer_id,transaction_date,transaction_amount,transaction_type,transaction_category,starting_amount,account_balance
CUST_035,2022-03-05,11000.0,debit,Purchase,0.0,-11000.0
CUST_036,2022-03-10,11200.0,credit,Deposit,0.0,11200.0
CUST_037,2022-03-15,11400.0,debit,Bill Payment,0.0,-11400.0
CUST_038,2022-04-01,11600.0,credit,Transfer,0.0,11600.0
CUST_039,2022-04-05,11800.0,debit,Purchase,0.0,-11800.0
CUST_040,2022-04-10,12000.0,credit,Deposit,0.0,12000.0
CUST_041,2022-04-15,12200.0,debit,Bill Payment,0.0,-12200.0
CUST_042,2022-05-01,12400.0,credit,Transfer,0.0,12400.0
CUST_043,2022-05-05,12600.0,debit,Purchase,0.0,-12600.0
CUST_044,2022-05-10,12800.0,credit,Deposit,0.0,12800.0
CUST_045,2022-05-15,13000.0,debit,Bill Payment,0.0,-13000.0
CUST_046,2022-06-01,13200.0,credit,Transfer,0.0,13200.0
CUST_047,2022-06-05,13400.0,debit,Purchase,0.0,-13400.0
CUST_048,2022-06-10,13600.0,credit,Deposit,0.0,13600.0
CUST_049,2022-06-15,13800.0,debit,Bill Payment,0.0,-13800.0
CUST_050,2022-07-01,14000.0,credit,Transfer,0.0,14000.0
CUST_051,2022-07-05,14200.0,debit,Purchase,1000.0,-13200.0
CUST_052,2022-07-10,14400.0,credit,Deposit,500.0,14900.0
CUST_053,2022-07-15,14600.0,debit,Bill Payment,800.0,-13800.0
CUST_054,2022-08-01,14800.0,credit,Transfer,1200.0,16000.0
CUST_055,2022-08-05,15000.0,debit,Purchase,750.0,-14250.0
CUST_056,2022-08-10,15200.0,credit,Deposit,300.0,15500.0
CUST_057,2022-08-15,15400.0,debit,Bill Payment,900.0,-14500.0
CUST_058,2022-09-01,15600.0,credit,Transfer,650.0,16250.0
CUST_059,2022-09-05,15800.0,debit,Purchase,400.0,-15400.0
CUST_060,2022-09-10,16000.0,credit,Deposit,550.0,16550.0
CUST_061,2022-09-15,16200.0,debit,Bill Payment,700.0,-15500.0
CUST_062,2022-10-01,16400.0,credit,Transfer,850.0,17250.0
CUST_063,2022-10-05,16600.0,debit,Purchase,950.0,-15650.0
CUST_064,2022-10-10,16800.0,credit,Deposit,250.0,17050.0
CUST_065,2022-10-15,17000.0,debit,Bill Payment,600.0,-16400.0
CUST_066,2022-11-01,17200.0,credit,Transfer,450.0,17650.0
CUST_067,2022-11-05,17400.0,debit,Purchase,100.0,-17300.0
CUST_068,2022-11-10,17600.0,credit,Deposit,920.0,18520.0
CUST_069,2022-11-15,17800.0,debit,Bill Payment,380.0,-17420.0
CUST_070,2023-01-01,18000.0,credit,Transfer,670.0,18670.0
CUST_071,2023-01-05,18200.0,debit,Purchase,580.0,-17620.0
CUST_072,2023-01-10,18400.0,credit,Deposit,810.0,19210.0
CUST_073,2023-01-15,18600.0,debit,Bill Payment,440.0,-18160.0
CUST_001,2022-01-01,500.0,debit,Food,1000.0,10540.0
CUST_002,2022-01-01,1000.0,credit,Salary,500.0,-2385.0
CUST_002,2022-01-01,75.0,debit,Transportation,500.0,-2460.0
CUST_003,2022-01-02,200.0,credit,Shopping,800.0,550.0
CUST_001,2022-01-02,150.0,debit,Entertainment,1000.0,10390.0
CUST_002,2022-01-02,500.0,credit,Food,500.0,-1960.0
CUST_002,2022-01-02,300.0,debit,Housing,500.0,-2260.0
CUST_004,2022-01-03,800.0,credit,Rent,1200.0,8240.0
CUST_003,2022-01-03,400.0,debit,Shopping,800.0,150.0
CUST_001,2022-01-03,50.0,credit,Utilities,1000.0,10440.0
CUST_001,2022-01-03,20.0,debit,Bank Fee,1000.0,10420.0
CUST_002,2022-01-03,120.0,debit,Subscription,500.0,-2380.0
CUST_003,2022-01-04,250.0,credit,Shopping,800.0,400.0
CUST_001,2022-01-04,30.0,debit,Food,1000.0,10390.0
CUST_002,2022-01-04,450.0,credit,Food,500.0,-1930.0
CUST_004,2022-01-04,600.0,debit,Shopping,1200.0,7640.0
CUST_005,2022-01-05,700.0,credit,Salary,300.0,-135.0
CUST_005,2022-01-05,120.0,debit,Transportation,300.0,-255.0
CUST_005,2022-01-05,500.0,credit,Food,300.0,245.0
CUST_005,2022-01-05,200.0,debit,Entertainment,300.0,45.0
CUST_006,2022-01-06,900.0,credit,Shopping,600.0,9430.0
CUST_006,2022-01-06,400.0,debit,Food,600.0,9030.0
CUST_006,2022-01-06,100.0,debit,Subscription,600.0,8930.0
CUST_007,2022-01-07,650.0,credit,Rent,400.0,-1240.0
CUST_007,2022-01-07,150.0,debit,Housing,400.0,-1390.0
CUST_008,2022-01-08,850.0,credit,Shopping,250.0,8695.0
CUST_008,2022-01-08,300.0,debit,Food,250.0,8395.0
CUST_009,2022-01-09,750.0,credit,Salary,700.0,-50.0
CUST_009,2022-01-09,450.0,debit,Transportation,700.0,-500.0
CUST_010,2022-01-10,900.0,credit,Shopping,900.0,8340.0
CUST_010,2022-01-10,400.0,debit,Food,900.0,7940.0
CUST_011,2022-01-11,1000.0,credit,Food,350.0,-3410.0
CUST_011,2022-01-11,650.0,debit,Entertainment,350.0,-4060.0
CUST_012,2022-01-12,750.0,credit,Rent,750.0,8310.0
CUST_012,2022-01-12,450.0,debit,Housing,750.0,7860.0
CUST_013,2022-01-13,850.0,credit,Shopping,550.0,-2745.0
CUST_013,2022-01-13,300.0,debit,Food,550.0,-3045.0
CUST_014,2022-01-14,750.0,credit,Salary,100.0,8290.0
CUST_014,2022-01-14,400.0,debit,Transportation,100.0,7890.0
CUST_015,2022-01-15,1000.0,credit,Food,450.0,-640.0
CUST_015,2022-01-15,650.0,debit,Entertainment,450.0,-1290.0
CUST_016,2022-01-16,750.0,credit,Rent,650.0,8550.0
CUST_016,2022-01-16,450.0,debit,Housing,650.0,8100.0
CUST_017,2022-01-17,850.0,credit,Shopping,850.0,-2075.0
CUST_017,2022-01-17,300.0,debit,Food,850.0,-2375.0
CUST_018,2022-01-18,750.0,credit,Salary,200.0,8800.0
CUST_018,2022-01-18,400.0,debit,Transportation,200.0,8400.0
CUST_019,2022-01-19,1000.0,credit,Food,950.0,-870.0
CUST_019,2022-01-19,650.0,debit,Entertainment,950.0,-1520.0
CUST_020,2022-01-20,750.0,credit,Rent,2500.0,10400.0
CUST_020,2022-01-20,450.0,debit,Housing,2500.0,9950.0
CUST_021,2022-01-21,850.0,credit,Shopping,1250.0,-1675.0
CUST_021,2022-01-21,300.0,debit,Food,1250.0,-1975.0
CUST_022,2022-01-22,750.0,credit,Salary,3200.0,11750.0
CUST_022,2022-01-22,400.0,debit,Transportation,3200.0,11350.0
CUST_023,2022-01-23,1000.0,credit,Food,1800.0,-2200.0
CUST_024,2022-01-23,1200.0,debit,Entertainment,9200.0,13000.0
CUST_025,2022-01-24,800.0,credit,Rent,3800.0,-400.0
CUST_025,2022-01-24,500.0,debit,Housing,3800.0,-900.0
CUST_026,2022-01-25,900.0,credit,Shopping,0.0,10100.0
CUST_026,2022-01-25,350.0,debit,Food,0.0,9750.0
CUST_027,2022-01-26,700.0,credit,Salary,0.0,-8700.0
CUST_027,2022-01-26,450.0,debit,Transportation,0.0,-9150.0
CUST_028,2022-01-27,1100.0,credit,Food,0.0,10700.0
CUST_028,2022-01-27,600.0,debit,Entertainment,0.0,10100.0
CUST_029,2022-01-28,850.0,credit,Rent,0.0,-8950.0
CUST_029,2022-01-28,500.0,debit,Housing,0.0,-9450.0
CUST_030,2022-01-29,950.0,credit,Shopping,0.0,10950.0
CUST_030,2022-01-29,400.0,debit,Food,0.0,10550.0
CUST_031,2022-01-30,750.0,credit,Salary,0.0,-9450.0
CUST_031,2022-01-30,450.0,debit,Transportation,0.0,-9900.0
CUST_032,2023-01-01,1200.0,credit,Food,0.0,11600.0
CUST_032,2023-01-01,800.0,debit,Entertainment,0.0,10800.0
CUST_033,2023-01-02,900.0,credit,Rent,0.0,-9700.0
CUST_033,2023-01-02,600.0,debit,Housing,0.0,-10300.0
CUST_034,2023-01-03,1100.0,credit,Shopping,0.0,11900.0
CUST_034,2023-01-03,500.0,debit,Food,0.0,11400.0
CUST_035,2023-01-04,850.0,credit,Salary,0.0,-10150.0
CUST_035,2023-01-04,450.0,debit,Transportation,0.0,-10600.0
CUST_036,2023-01-05,1200.0,credit,Food,0.0,12400.0
CUST_036,2023-01-05,800.0,debit,Entertainment,0.0,11600.0
CUST_037,2023-01-06,900.0,credit,Rent,0.0,-10500.0
CUST_037,2023-01-06,600.0,debit,Housing,0.0,-11100.0
CUST_038,2023-01-07,1100.0,credit,Shopping,0.0,12700.0
CUST_038,2023-01-07,500.0,debit,Food,0.0,12200.0
CUST_039,2023-01-08,850.0,credit,Salary,0.0,-10950.0
CUST_039,2023-01-08,450.0,debit,Transportation,0.0,-11400.0
CUST_040,2023-01-09,1200.0,credit,Food,0.0,13200.0
CUST_040,2023-01-09,800.0,debit,Entertainment,0.0,12400.0
CUST_041,2023-01-10,900.0,credit,Rent,0.0,-11300.0
CUST_041,2023-01-10,600.0,debit,Housing,0.0,-11900.0
CUST_042,2023-01-11,1100.0,credit,Shopping,0.0,13500.0
CUST_042,2023-01-11,500.0,debit,Food,0.0,13000.0
CUST_043,2023-01-12,850.0,credit,Salary,0.0,-11750.0
CUST_043,2023-01-12,450.0,debit,Transportation,0.0,-12200.0
CUST_044,2023-01-13,1200.0,credit,Food,0.0,14000.0
CUST_044,2023-01-13,800.0,debit,Entertainment,0.0,13200.0
CUST_045,2024-01-15,750.0,credit,Travel,0.0,-12250.0
CUST_045,2024-01-15,400.0,debit,Accommodation,0.0,-12650.0
CUST_046,2024-01-16,1000.0,credit,Groceries,0.0,14200.0
CUST_001,2022-01-01,50.99,debit,groceries,1000.0,10339.01
CUST_001,2022-01-01,20.0,credit,salary,1000.0,10359.01
CUST_001,2022-01-02,30.0,debit,entertainment,1000.0,10329.01
CUST_001,2022-01-03,10.99,credit,rent,1000.0,10340.0
CUST_001,2022-01-04,40.0,debit,travel,1000.0,10300.0
CUST_002,2022-01-05,25.0,credit,bonus,500.0,-1905.0
CUST_002,2022-01-06,15.99,debit,groceries,500.0,-1920.99
CUST_002,2022-01-07,35.0,credit,salary,500.0,-1885.99
CUST_002,2022-01-08,45.0,debit,entertainment,500.0,-1930.99
CUST_002,2022-01-09,20.0,credit,rent,500.0,-1910.99
CUST_002,2022-01-10,30.0,debit,travel,500.0,-1940.99
CUST_003,2022-01-11,10.0,credit,bonus,800.0,410.0
CUST_003,2022-01-12,25.99,debit,groceries,800.0,384.01
